level,tt_value
13300,6123.48
13301,6124.52
13302,6125.56
13303,6126.61
13304,6127.65
13305,6128.7
13306,6129.75
13307,6130.8
13308,6131.85
13309,6132.9
13310,6133.96
13311,6135.02
13312,6136.08
13313,6137.14
13314,6138.2
13315,6139.26
13316,6140.33
13317,6141.4
13318,6142.46
13319,6143.54
13320,6144.61
13321,6145.68
13322,6146.76
13323,6147.84
13324,6148.92
13325,6150.0
13326,6151.09
13327,6152.18
13328,6153.26
13329,6154.36
13330,6155.45
13331,6156.54
13332,6157.64
13333,6158.74
13334,6159.84
13335,6160.95
13336,6162.05
13337,6163.16
13338,6164.27
13339,6165.38
13340,6166.5
13341,6167.61
13342,6168.73
13343,6169.85
13344,6170.98
13345,6172.1
13346,6173.23
13347,6174.36
13348,6175.49
13349,6176.63
13350,6177.77
13351,6178.91
13352,6180.05
13353,6181.2
13354,6182.34
13355,6183.49
13356,6184.64
13357,6185.8
13358,6186.96
13359,6188.12
13360,6189.28
13361,6190.44
13362,6191.61
13363,6192.78
13364,6193.95
13365,6195.12
13366,6196.3
13367,6197.48
13368,6198.66
13369,6199.85
13370,6201.03
13371,6202.22
13372,6203.42
13373,6204.61
13374,6205.81
13375,6207.01
13376,6208.21
13377,6209.41
13378,6210.62
13379,6211.83
13380,6213.04
13381,6214.26
13382,6215.47
13383,6216.7
13384,6217.92
13385,6219.14
13386,6220.37
13387,6221.6
13388,6222.83
13389,6224.07
13390,6225.31
13391,6226.55
13392,6227.79
13393,6229.03
13394,6230.28
13395,6231.53
13396,6232.78
13397,6234.04
13398,6235.3
13399,6236.56
13400,6237.82
13401,6239.09
13402,6240.35
13403,6241.63
13404,6242.9
13405,6244.17
13406,6245.45
13407,6246.73
13408,6248.01
13409,6249.3
13410,6250.58
13411,6251.87
13412,6253.16
13413,6254.46
13414,6255.75
13415,6257.05
13416,6258.35
13417,6259.66
13418,6260.96
13419,6262.27
13420,6263.58
13421,6264.89
13422,6266.21
13423,6267.52
13424,6268.84
13425,6270.17
13426,6271.49
13427,6272.81
13428,6274.14
13429,6275.47
13430,6276.8
13431,6278.14
13432,6279.47
13433,6280.81
13434,6282.15
13435,6283.49
13436,6284.83
13437,6286.18
13438,6287.53
13439,6288.88
13440,6290.23
13441,6291.58
13442,6292.94
13443,6294.3
13444,6295.65
13445,6297.01
13446,6298.38
13447,6299.74
13448,6301.11
13449,6302.47
13450,6303.84
13451,6305.21
13452,6306.59
13453,6307.96
13454,6309.34
13455,6310.71
13456,6312.09
13457,6313.47
13458,6314.85
13459,6316.24
13460,6317.62
13461,6319.01
13462,6320.39
13463,6321.78
13464,6323.17
13465,6324.56
13466,6325.95
13467,6327.35
13468,6328.74
13469,6330.14
13470,6331.53
13471,6332.93
13472,6334.33
13473,6335.73
13474,6337.13
13475,6338.54
13476,6339.94
13477,6341.34
13478,6342.75
13479,6344.15
13480,6345.56
13481,6346.97
13482,6348.38
13483,6349.78
13484,6351.19
13485,6352.6
13486,6354.01
13487,6355.43
13488,6356.84
13489,6358.25
13490,6359.67
13491,6361.08
13492,6362.49
13493,6363.91
13494,6365.32
13495,6366.74
13496,6368.16
13497,6369.57
13498,6370.99
13499,6372.4
13500,6373.82
13501,6375.24
13502,6376.66
13503,6378.07
13504,6379.49
13505,6380.91
13506,6382.33
13507,6383.74
13508,6385.16
13509,6386.58
13510,6388.0
13511,6389.41
13512,6390.83
13513,6392.25
13514,6393.67
13515,6395.08
13516,6396.5
13517,6397.91
13518,6399.33
13519,6400.74
13520,6402.16
13521,6403.57
13522,6404.99
13523,6406.4
13524,6407.81
13525,6409.23
13526,6410.64
13527,6412.05
13528,6413.46
13529,6414.87
13530,6416.28
13531,6417.69
13532,6419.09
13533,6420.5
13534,6421.9
13535,6423.31
13536,6424.71
13537,6426.12
13538,6427.52
13539,6428.92
13540,6430.32
13541,6431.72
13542,6433.12
13543,6434.51
13544,6435.91
13545,6437.3
13546,6438.7
13547,6440.09
13548,6441.48
13549,6442.87
13550,6444.26
13551,6445.65
13552,6447.03
13553,6448.42
13554,6449.8
13555,6451.18
13556,6452.56
13557,6453.94
13558,6455.32
13559,6456.69
13560,6458.07
13561,6459.44
13562,6460.81
13563,6462.18
13564,6463.54
13565,6464.91
13566,6466.27
13567,6467.64
13568,6469.0
13569,6470.36
13570,6471.71
13571,6473.07
13572,6474.42
13573,6475.77
13574,6477.12
13575,6478.47
13576,6479.82
13577,6481.16
13578,6482.5
13579,6483.84
13580,6485.18
13581,6486.52
13582,6487.85
13583,6489.18
13584,6490.51
13585,6491.84
13586,6493.17
13587,6494.49
13588,6495.81
13589,6497.13
13590,6498.45
13591,6499.76
13592,6501.07
13593,6502.38
13594,6503.69
13595,6505.0
13596,6506.3
13597,6507.6
13598,6508.9
13599,6510.2
13600,6511.49
13601,6512.79
13602,6514.08
13603,6515.36
13604,6516.65
13605,6517.93
13606,6519.21
13607,6520.49
13608,6521.76
13609,6523.04
13610,6524.31
13611,6525.58
13612,6526.84
13613,6528.11
13614,6529.37
13615,6530.63
13616,6531.88
13617,6533.13
13618,6534.39
13619,6535.63
13620,6536.88
13621,6538.12
13622,6539.36
13623,6540.6
13624,6541.84
13625,6543.07
13626,6544.3
13627,6545.53
13628,6546.76
13629,6547.98
13630,6549.2
13631,6550.42
13632,6551.64
13633,6552.85
13634,6554.06
13635,6555.27
13636,6556.48
13637,6557.68
13638,6558.88
13639,6560.08
13640,6561.28
13641,6562.47
13642,6563.66
13643,6564.85
13644,6566.04
13645,6567.22
13646,6568.4
13647,6569.58
13648,6570.76
13649,6571.93
13650,6573.1
13651,6574.27
13652,6575.44
13653,6576.6
13654,6577.77
13655,6578.93
13656,6580.08
13657,6581.24
13658,6582.39
13659,6583.54
13660,6584.69
13661,6585.83
13662,6586.98
13663,6588.12
13664,6589.26
13665,6590.39
13666,6591.53
13667,6592.66
13668,6593.79
13669,6594.92
13670,6596.04
13671,6597.17
13672,6598.29
13673,6599.41
13674,6600.52
13675,6601.64
13676,6602.75
13677,6603.86
13678,6604.97
13679,6606.07
13680,6607.18
13681,6608.28
13682,6609.38
13683,6610.48
13684,6611.57
13685,6612.67
13686,6613.76
13687,6614.85
13688,6615.94
13689,6617.03
13690,6618.11
13691,6619.2
13692,6620.28
13693,6621.36
13694,6622.44
13695,6623.51
13696,6624.59
13697,6625.66
13698,6626.73
13699,6627.8
13700,6628.87
13701,6629.94
13702,6631.0
13703,6632.07
13704,6633.13
13705,6634.19
13706,6635.25
13707,6636.31
13708,6637.36
13709,6638.42
13710,6639.47
13711,6640.53
13712,6641.58
13713,6642.63
13714,6643.68
13715,6644.73
13716,6645.77
13717,6646.82
13718,6647.86
13719,6648.91
13720,6649.95
13721,6650.99
13722,6652.03
13723,6653.07
13724,6654.11
13725,6655.15
13726,6656.18
13727,6657.22
13728,6658.25
13729,6659.29
13730,6660.32
13731,6661.35
13732,6662.39
13733,6663.42
13734,6664.45
13735,6665.48
13736,6666.51
13737,6667.54
13738,6668.57
13739,6669.6
13740,6670.63
13741,6671.66
13742,6672.68
13743,6673.71
13744,6674.74
13745,6675.76
13746,6676.79
13747,6677.82
13748,6678.84
13749,6679.87
13750,6680.9
13751,6681.92
13752,6682.95
13753,6683.97
13754,6685.0
13755,6686.03
13756,6687.05
13757,6688.08
13758,6689.11
13759,6690.13
13760,6691.16
13761,6692.19
13762,6693.22
13763,6694.25
13764,6695.27
13765,6696.3
13766,6697.33
13767,6698.36
13768,6699.39
13769,6700.42
13770,6701.46
13771,6702.49
13772,6703.52
13773,6704.55
13774,6705.59
13775,6706.62
13776,6707.66
13777,6708.7
13778,6709.73
13779,6710.77
13780,6711.81
13781,6712.85
13782,6713.89
13783,6714.94
13784,6715.98
13785,6717.02
13786,6718.07
13787,6719.11
13788,6720.16
13789,6721.21
13790,6722.26
13791,6723.31
13792,6724.37
13793,6725.42
13794,6726.48
13795,6727.53
13796,6728.59
13797,6729.65
13798,6730.71
13799,6731.77
13800,6732.84
13801,6733.9
13802,6734.97
13803,6736.04
13804,6737.11
13805,6738.18
13806,6739.25
13807,6740.33
13808,6741.41
13809,6742.48
13810,6743.57
13811,6744.65
13812,6745.73
13813,6746.82
13814,6747.91
13815,6749.0
13816,6750.09
13817,6751.18
13818,6752.28
13819,6753.38
13820,6754.48
13821,6755.58
13822,6756.68
13823,6757.79
13824,6758.9
13825,6760.01
13826,6761.12
13827,6762.23
13828,6763.35
13829,6764.47
13830,6765.59
13831,6766.71
13832,6767.84
13833,6768.97
13834,6770.1
13835,6771.23
13836,6772.37
13837,6773.5
13838,6774.64
13839,6775.79
13840,6776.93
13841,6778.08
13842,6779.23
13843,6780.38
13844,6781.54
13845,6782.69
13846,6783.85
13847,6785.02
13848,6786.18
13849,6787.35
13850,6788.52
13851,6789.69
13852,6790.86
13853,6792.04
13854,6793.22
13855,6794.41
13856,6795.59
13857,6796.78
13858,6797.97
13859,6799.17
13860,6800.36
13861,6801.56
13862,6802.76
13863,6803.97
13864,6805.17
13865,6806.38
13866,6807.6
13867,6808.81
13868,6810.03
13869,6811.25
13870,6812.47
13871,6813.7
13872,6814.93
13873,6816.16
13874,6817.4
13875,6818.63
13876,6819.87
13877,6821.12
13878,6822.36
13879,6823.61
13880,6824.86
13881,6826.11
13882,6827.37
13883,6828.63
13884,6829.89
13885,6831.16
13886,6832.42
13887,6833.7
13888,6834.97
13889,6836.24
13890,6837.52
13891,6838.8
13892,6840.09
13893,6841.38
13894,6842.66
13895,6843.96
13896,6845.25
13897,6846.55
13898,6847.85
13899,6849.15
13900,6850.46
13901,6851.77
13902,6853.08
13903,6854.39
13904,6855.71
13905,6857.03
13906,6858.35
13907,6859.68
13908,6861.0
13909,6862.33
13910,6863.66
13911,6865.0
13912,6866.34
13913,6867.68
13914,6869.02
13915,6870.36
13916,6871.71
13917,6873.06
13918,6874.41
13919,6875.77
13920,6877.12
13921,6878.48
13922,6879.85
13923,6881.21
13924,6882.58
13925,6883.95
13926,6885.32
13927,6886.69
13928,6888.07
13929,6889.45
13930,6890.83
13931,6892.21
13932,6893.59
13933,6894.98
13934,6896.37
13935,6897.76
13936,6899.16
13937,6900.55
13938,6901.95
13939,6903.35
13940,6904.75
13941,6906.15
13942,6907.56
13943,6908.97
13944,6910.38
13945,6911.79
13946,6913.2
13947,6914.62
13948,6916.04
13949,6917.46
13950,6918.88
13951,6920.3
13952,6921.72
13953,6923.15
13954,6924.58
13955,6926.01
13956,6927.44
13957,6928.87
13958,6930.3
13959,6931.74
13960,6933.18
13961,6934.62
13962,6936.06
13963,6937.5
13964,6938.94
13965,6940.39
13966,6941.83
13967,6943.28
13968,6944.73
13969,6946.18
13970,6947.63
13971,6949.08
13972,6950.53
13973,6951.99
13974,6953.44
13975,6954.9
13976,6956.36
13977,6957.81
13978,6959.27
13979,6960.73
13980,6962.19
13981,6963.66
13982,6965.12
13983,6966.58
13984,6968.05
13985,6969.51
13986,6970.98
13987,6972.44
13988,6973.91
13989,6975.38
13990,6976.85
13991,6978.32
13992,6979.78
13993,6981.25
13994,6982.72
13995,6984.19
13996,6985.66
13997,6987.14
13998,6988.61
13999,6990.08
14000,6991.55
14001,6993.02
14002,6994.49
14003,6995.97
14004,6997.44
14005,6998.91
14006,7000.38
14007,7001.86
14008,7003.33
14009,7004.8
14010,7006.27
14011,7007.74
14012,7009.21
14013,7010.69
14014,7012.16
14015,7013.63
14016,7015.1
14017,7016.57
14018,7018.04
14019,7019.51
14020,7020.97
14021,7022.44
14022,7023.91
14023,7025.38
14024,7026.84
14025,7028.31
14026,7029.77
14027,7031.24
14028,7032.7
14029,7034.16
14030,7035.63
14031,7037.09
14032,7038.55
14033,7040.01
14034,7041.46
14035,7042.92
14036,7044.38
14037,7045.83
14038,7047.29
14039,7048.74
14040,7050.19
14041,7051.64
14042,7053.09
14043,7054.54
14044,7055.99
14045,7057.43
14046,7058.88
14047,7060.32
14048,7061.76
14049,7063.2
14050,7064.64
14051,7066.08
14052,7067.51
14053,7068.95
14054,7070.38
14055,7071.81
14056,7073.24
14057,7074.67
14058,7076.09
14059,7077.52
14060,7078.94
14061,7080.36
14062,7081.78
14063,7083.19
14064,7084.61
14065,7086.02
14066,7087.43
14067,7088.84
14068,7090.25
14069,7091.66
14070,7093.06
14071,7094.46
14072,7095.86
14073,7097.26
14074,7098.65
14075,7100.05
14076,7101.44
14077,7102.83
14078,7104.21
14079,7105.6
14080,7106.98
14081,7108.36
14082,7109.74
14083,7111.11
14084,7112.49
14085,7113.86
14086,7115.23
14087,7116.59
14088,7117.96
14089,7119.32
14090,7120.68
14091,7122.03
14092,7123.39
14093,7124.74
14094,7126.09
14095,7127.44
14096,7128.78
14097,7130.12
14098,7131.46
14099,7132.8
14100,7134.13
14101,7135.46
14102,7136.79
14103,7138.12
14104,7139.44
14105,7140.76
14106,7142.08
14107,7143.39
14108,7144.71
14109,7146.02
14110,7147.32
14111,7148.63
14112,7149.93
14113,7151.23
14114,7152.53
14115,7153.82
14116,7155.11
14117,7156.4
14118,7157.69
14119,7158.97
14120,7160.25
14121,7161.53
14122,7162.8
14123,7164.08
14124,7165.34
14125,7166.61
14126,7167.87
14127,7169.14
14128,7170.39
14129,7171.65
14130,7172.9
14131,7174.15
14132,7175.4
14133,7176.64
14134,7177.89
14135,7179.13
14136,7180.36
14137,7181.59
14138,7182.82
14139,7184.05
14140,7185.28
14141,7186.5
14142,7187.72
14143,7188.94
14144,7190.15
14145,7191.36
14146,7192.57
14147,7193.78
14148,7194.98
14149,7196.18
14150,7197.38
14151,7198.57
14152,7199.77
14153,7200.96
14154,7202.14
14155,7203.33
14156,7204.51
14157,7205.69
14158,7206.86
14159,7208.04
14160,7209.21
14161,7210.38
14162,7211.55
14163,7212.71
14164,7213.87
14165,7215.03
14166,7216.19
14167,7217.34
14168,7218.49
14169,7219.64
14170,7220.79
14171,7221.93
14172,7223.07
14173,7224.21
14174,7225.35
14175,7226.48
14176,7227.62
14177,7228.75
14178,7229.87
14179,7231.0
14180,7232.12
14181,7233.24
14182,7234.36
14183,7235.48
14184,7236.59
14185,7237.71
14186,7238.82
14187,7239.93
14188,7241.03
14189,7242.14
14190,7243.24
14191,7244.34
14192,7245.44
14193,7246.53
14194,7247.63
14195,7248.72
14196,7249.81
14197,7250.9
14198,7251.98
14199,7253.07
14200,7254.15
14201,7255.24
14202,7256.31
14203,7257.39
14204,7258.47
14205,7259.54
14206,7260.62
14207,7261.69
14208,7262.76
14209,7263.83
14210,7264.9
14211,7265.96
14212,7267.03
14213,7268.09
14214,7269.15
14215,7270.21
14216,7271.27
14217,7272.33
14218,7273.39
14219,7274.44
14220,7275.5
14221,7276.55
14222,7277.6
14223,7278.66
14224,7279.71
14225,7280.75
14226,7281.8
14227,7282.85
14228,7283.9
14229,7284.94
14230,7285.99
14231,7287.03
14232,7288.07
14233,7289.12
14234,7290.16
14235,7291.2
14236,7292.24
14237,7293.28
14238,7294.32
14239,7295.36
14240,7296.4
14241,7297.44
14242,7298.47
14243,7299.51
14244,7300.55
14245,7301.59
14246,7302.62
14247,7303.66
14248,7304.7
14249,7305.73
14250,7306.77
14251,7307.8
14252,7308.84
14253,7309.88
14254,7310.91
14255,7311.95
14256,7312.98
14257,7314.02
14258,7315.06
14259,7316.09
14260,7317.13
14261,7318.17
14262,7319.2
14263,7320.24
14264,7321.28
14265,7322.32
14266,7323.36
14267,7324.4
14268,7325.44
14269,7326.48
14270,7327.52
14271,7328.56
14272,7329.61
14273,7330.65
14274,7331.69
14275,7332.74
14276,7333.78
14277,7334.83
14278,7335.88
14279,7336.93
14280,7337.98
14281,7339.03
14282,7340.08
14283,7341.13
14284,7342.19
14285,7343.24
14286,7344.3
14287,7345.35
14288,7346.41
14289,7347.47
14290,7348.53
14291,7349.6
14292,7350.66
14293,7351.73
14294,7352.79
14295,7353.86
14296,7354.93
14297,7356.0
14298,7357.07
14299,7358.15
14300,7359.22
14301,7360.3
14302,7361.38
14303,7362.46
14304,7363.54
14305,7364.63
14306,7365.72
14307,7366.8
14308,7367.89
14309,7368.99
14310,7370.08
14311,7371.18
14312,7372.27
14313,7373.37
14314,7374.48
14315,7375.58
14316,7376.69
14317,7377.79
14318,7378.9
14319,7380.02
14320,7381.13
14321,7382.25
14322,7383.37
14323,7384.49
14324,7385.61
14325,7386.74
14326,7387.87
14327,7389.0
14328,7390.13
14329,7391.27
14330,7392.4
14331,7393.54
14332,7394.69
14333,7395.83
14334,7396.98
14335,7398.13
14336,7399.28
14337,7400.44
14338,7401.6
14339,7402.76
14340,7403.92
14341,7405.09
14342,7406.26
14343,7407.43
14344,7408.6
14345,7409.78
14346,7410.96
14347,7412.14
14348,7413.32
14349,7414.51
14350,7415.7
14351,7416.9
14352,7418.09
14353,7419.29
14354,7420.49
14355,7421.7
14356,7422.9
14357,7424.11
14358,7425.33
14359,7426.54
14360,7427.76
14361,7428.98
14362,7430.21
14363,7431.44
14364,7432.67
14365,7433.9
14366,7435.14
14367,7436.38
14368,7437.62
14369,7438.86
14370,7440.11
14371,7441.36
14372,7442.62
14373,7443.88
14374,7445.14
14375,7446.4
14376,7447.67
14377,7448.93
14378,7450.21
14379,7451.48
14380,7452.76
14381,7454.04
14382,7455.32
14383,7456.61
14384,7457.9
14385,7459.2
14386,7460.49
14387,7461.79
14388,7463.09
14389,7464.4
14390,7465.71
14391,7467.02
14392,7468.33
14393,7469.65
14394,7470.97
14395,7472.29
14396,7473.61
14397,7474.94
14398,7476.27
14399,7477.61
14400,7478.95
14401,7480.29
14402,7481.63
14403,7482.98
14404,7484.32
14405,7485.68
14406,7487.03
14407,7488.39
14408,7489.75
14409,7491.11
14410,7492.48
14411,7493.85
14412,7495.22
14413,7496.59
14414,7497.97
14415,7499.35
14416,7500.73
14417,7502.11
14418,7503.5
14419,7504.89
14420,7506.28
14421,7507.68
14422,7509.08
14423,7510.48
14424,7511.88
14425,7513.29
14426,7514.69
14427,7516.1
14428,7517.52
14429,7518.93
14430,7520.35
14431,7521.77
14432,7523.19
14433,7524.62
14434,7526.04
14435,7527.48
14436,7528.91
14437,7530.34
14438,7531.78
14439,7533.22
14440,7534.66
14441,7536.1
14442,7537.54
14443,7538.99
14444,7540.44
14445,7541.89
14446,7543.35
14447,7544.8
14448,7546.26
14449,7547.72
14450,7549.18
14451,7550.64
14452,7552.11
14453,7553.57
14454,7555.04
14455,7556.51
14456,7557.98
14457,7559.46
14458,7560.93
14459,7562.41
14460,7563.89
14461,7565.37
14462,7566.85
14463,7568.34
14464,7569.82
14465,7571.31
14466,7572.79
14467,7574.28
14468,7575.77
14469,7577.26
14470,7578.76
14471,7580.25
14472,7581.75
14473,7583.24
14474,7584.74
14475,7586.24
14476,7587.74
14477,7589.24
14478,7590.74
14479,7592.25
14480,7593.75
14481,7595.26
14482,7596.76
14483,7598.27
14484,7599.77
14485,7601.28
14486,7602.79
14487,7604.3
14488,7605.81
14489,7607.32
14490,7608.83
14491,7610.34
14492,7611.86
14493,7613.37
14494,7614.88
14495,7616.4
14496,7617.91
14497,7619.42
14498,7620.94
14499,7622.45
14500,7623.97
14501,7625.48
14502,7627.0
14503,7628.51
14504,7630.03
14505,7631.54
14506,7633.06
14507,7634.57
14508,7636.09
14509,7637.6
14510,7639.12
14511,7640.63
14512,7642.15
14513,7643.66
14514,7645.17
14515,7646.69
14516,7648.2
14517,7649.71
14518,7651.22
14519,7652.73
14520,7654.24
14521,7655.75
14522,7657.26
14523,7658.77
14524,7660.28
14525,7661.79
14526,7663.29
14527,7664.8
14528,7666.3
14529,7667.81
14530,7669.31
14531,7670.81
14532,7672.31
14533,7673.81
14534,7675.31
14535,7676.81
14536,7678.31
14537,7679.8
14538,7681.3
14539,7682.79
14540,7684.28
14541,7685.77
14542,7687.26
14543,7688.75
14544,7690.23
14545,7691.72
14546,7693.2
14547,7694.68
14548,7696.16
14549,7697.64
14550,7699.12
14551,7700.59
14552,7702.07
14553,7703.54
14554,7705.01
14555,7706.48
14556,7707.94
14557,7709.41
14558,7710.87
14559,7712.33
14560,7713.79
14561,7715.25
14562,7716.7
14563,7718.15
14564,7719.6
14565,7721.05
14566,7722.5
14567,7723.94
14568,7725.39
14569,7726.83
14570,7728.26
14571,7729.7
14572,7731.13
14573,7732.56
14574,7733.99
14575,7735.42
14576,7736.84
14577,7738.27
14578,7739.69
14579,7741.1
14580,7742.52
14581,7743.93
14582,7745.34
14583,7746.74
14584,7748.15
14585,7749.55
14586,7750.95
14587,7752.35
14588,7753.74
14589,7755.13
14590,7756.52
14591,7757.91
14592,7759.29
14593,7760.67
14594,7762.05
14595,7763.42
14596,7764.79
14597,7766.16
14598,7767.53
14599,7768.9
14600,7770.26
14601,7771.61
14602,7772.97
14603,7774.32
14604,7775.67
14605,7777.02
14606,7778.36
14607,7779.7
14608,7781.04
14609,7782.38
14610,7783.71
14611,7785.04
14612,7786.36
14613,7787.69
14614,7789.01
14615,7790.32
14616,7791.64
14617,7792.95
14618,7794.26
14619,7795.56
14620,7796.86
14621,7798.16
14622,7799.46
14623,7800.75
14624,7802.04
14625,7803.33
14626,7804.61
14627,7805.89
14628,7807.17
14629,7808.45
14630,7809.72
14631,7810.99
14632,7812.25
14633,7813.51
14634,7814.77
14635,7816.03
14636,7817.28
14637,7818.53
14638,7819.78
14639,7821.03
14640,7822.27
14641,7823.5
14642,7824.74
14643,7825.97
14644,7827.2
14645,7828.43
14646,7829.65
14647,7830.87
14648,7832.09
14649,7833.3
14650,7834.51
14651,7835.72
14652,7836.93
14653,7838.13
14654,7839.33
14655,7840.53
14656,7841.72
14657,7842.91
14658,7844.1
14659,7845.28
14660,7846.47
14661,7847.65
14662,7848.82
14663,7850.0
14664,7851.17
14665,7852.34
14666,7853.5
14667,7854.67
14668,7855.82
14669,7856.98
14670,7858.14
14671,7859.29
14672,7860.44
14673,7861.59
14674,7862.73
14675,7863.87
14676,7865.01
14677,7866.15
14678,7867.28
14679,7868.42
14680,7869.54
14681,7870.67
14682,7871.8
14683,7872.92
14684,7874.04
14685,7875.15
14686,7876.27
14687,7877.38
14688,7878.49
14689,7879.6
14690,7880.71
14691,7881.81
14692,7882.91
14693,7884.01
14694,7885.11
14695,7886.21
14696,7887.3
14697,7888.39
14698,7889.48
14699,7890.57
14700,7891.65
14701,7892.73
14702,7893.82
14703,7894.9
14704,7895.97
14705,7897.05
14706,7898.12
14707,7899.2
14708,7900.27
14709,7901.34
14710,7902.4
14711,7903.47
14712,7904.54
14713,7905.6
14714,7906.66
14715,7907.72
14716,7908.78
14717,7909.84
14718,7910.89
14719,7911.95
14720,7913.0
14721,7914.05
14722,7915.1
14723,7916.15
14724,7917.2
14725,7918.25
14726,7919.3
14727,7920.34
14728,7921.39
14729,7922.43
14730,7923.47
14731,7924.51
14732,7925.55
14733,7926.6
14734,7927.63
14735,7928.67
14736,7929.71
14737,7930.75
14738,7931.79
14739,7932.82
14740,7933.86
14741,7934.89
14742,7935.93
14743,7936.96
14744,7938.0
14745,7939.03
14746,7940.06
14747,7941.1
14748,7942.13
14749,7943.16
14750,7944.19
14751,7945.23
14752,7946.26
14753,7947.29
14754,7948.32
14755,7949.36
14756,7950.39
14757,7951.42
14758,7952.45
14759,7953.49
14760,7954.52
14761,7955.55
14762,7956.59
14763,7957.62
14764,7958.65
14765,7959.69
14766,7960.73
14767,7961.76
14768,7962.8
14769,7963.84
14770,7964.87
14771,7965.91
14772,7966.95
14773,7967.99
14774,7969.03
14775,7970.08
14776,7971.12
14777,7972.16
14778,7973.21
14779,7974.25
14780,7975.3
14781,7976.35
14782,7977.39
14783,7978.44
14784,7979.49
14785,7980.55
14786,7981.6
14787,7982.66
14788,7983.71
14789,7984.77
